date,ticker,return
2025-03-18,AFRM,-0.088824
2025-03-18,AMZN,-0.014918
2025-03-18,GOOGL,-0.022034
2025-03-18,META,-0.037262
2025-03-18,MSFT,-0.013327
2025-03-18,NVDA,-0.034301
2025-03-18,PLTR,-0.039611
2025-03-18,RIVN,0.016334
2025-03-18,SOFI,-0.030032
2025-03-18,TSLA,-0.053359
2025-03-18,UPST,-0.044964
2025-03-19,AAPL,0.011989
2025-03-19,AFRM,0.091762
2025-03-19,AMZN,0.014106
2025-03-19,GOOGL,0.020041
2025-03-19,META,0.002919
2025-03-19,MSFT,0.011212
2025-03-19,NVDA,0.018106
2025-03-19,PLTR,0.026344
2025-03-19,RIVN,0.014286
2025-03-19,SOFI,0.065272
2025-03-19,TSLA,0.046824
2025-03-19,UPST,0.067169
2025-03-20,AAPL,-0.005296
2025-03-20,AFRM,0.005030
2025-03-20,AMZN,-0.003017
2025-03-20,GOOGL,-0.006651
2025-03-20,META,0.003322
2025-03-20,MSFT,-0.002527
2025-03-20,NVDA,0.008594
2025-03-20,PLTR,0.014983
2025-03-20,RIVN,-0.042253
2025-03-20,SOFI,-0.007070
2025-03-20,TSLA,0.001696
2025-03-20,UPST,-0.025490
2025-03-21,AAPL,0.019477
2025-03-21,AFRM,0.040667
2025-03-21,AMZN,0.006463
2025-03-21,GOOGL,0.007310
2025-03-21,META,0.017491
2025-03-21,MSFT,0.011426
2025-03-21,NVDA,-0.007002
2025-03-21,PLTR,0.040851
2025-03-21,RIVN,0.066176
2025-03-21,SOFI,0.018196
2025-03-21,TSLA,0.052696
2025-03-21,UPST,0.045473
2025-03-24,AAPL,0.011270
2025-03-24,AFRM,0.052906
2025-03-24,AMZN,0.035931
2025-03-24,GOOGL,0.022501
2025-03-24,META,0.037904
2025-03-24,MSFT,0.004652
2025-03-24,NVDA,0.031521
2025-03-24,PLTR,0.063654
2025-03-24,RIVN,0.050862
2025-03-24,SOFI,0.066045
2025-03-24,TSLA,0.119336
2025-03-24,UPST,0.061201
2025-03-25,AAPL,0.013682
2025-03-25,AFRM,-0.030643
2025-03-25,AMZN,0.012054
2025-03-25,GOOGL,0.017176
2025-03-25,META,0.012055
2025-03-25,MSFT,0.005292
2025-03-25,NVDA,-0.005930
2025-03-25,PLTR,-0.002584
2025-03-25,RIVN,0.013946
2025-03-25,SOFI,-0.013120
2025-03-25,TSLA,0.035023
2025-03-25,UPST,-0.002539
2025-03-26,AAPL,-0.009922
2025-03-26,AFRM,-0.051247
2025-03-26,AMZN,-0.022264
2025-03-26,GOOGL,-0.032247
2025-03-26,META,-0.024477
2025-03-26,MSFT,-0.013134
2025-03-26,NVDA,-0.057420
2025-03-26,PLTR,-0.043731
2025-03-26,RIVN,-0.021036
2025-03-26,SOFI,-0.034712
2025-03-26,TSLA,-0.055806
2025-03-26,UPST,-0.038727
2025-03-27,AAPL,0.010473
2025-03-27,AFRM,-0.019454
2025-03-27,AMZN,0.001144
2025-03-27,GOOGL,-0.017085
2025-03-27,META,-0.013748
2025-03-27,MSFT,0.001564
2025-03-27,NVDA,-0.020482
2025-03-27,PLTR,-0.023732
2025-03-27,RIVN,0.076033
2025-03-27,SOFI,-0.066565
2025-03-27,TSLA,0.003933
2025-03-27,UPST,-0.071307
2025-03-28,AAPL,-0.026580
2025-03-28,AFRM,-0.024905
2025-03-28,AMZN,-0.042908
2025-03-28,GOOGL,-0.048755
2025-03-28,META,-0.042882
2025-03-28,MSFT,-0.030160
2025-03-28,NVDA,-0.015795
2025-03-28,PLTR,-0.047064
2025-03-28,RIVN,-0.046851
2025-03-28,SOFI,-0.028688
2025-03-28,TSLA,-0.035075
2025-03-28,UPST,-0.036863
2025-03-31,AAPL,0.019413
2025-03-31,AFRM,-0.021862
2025-03-31,AMZN,-0.012765
2025-03-31,GOOGL,0.002009
2025-03-31,META,-0.000659
2025-03-31,MSFT,-0.009002
2025-03-31,NVDA,-0.011763
2025-03-31,PLTR,-0.016890
2025-03-31,RIVN,0.003223
2025-03-31,SOFI,-0.018565
2025-03-31,TSLA,-0.016657
2025-03-31,UPST,-0.026644
2025-04-01,AAPL,0.004772
2025-04-01,AFRM,0.007081
2025-04-01,AMZN,0.010039
2025-04-01,GOOGL,0.015714
2025-04-01,META,0.016726
2025-04-01,MSFT,0.018114
2025-04-01,NVDA,0.016331
2025-04-01,PLTR,0.003318
2025-04-01,RIVN,0.066667
2025-04-01,SOFI,0.024076
2025-04-01,TSLA,0.035885
2025-04-01,UPST,-0.000652
2025-04-02,AAPL,0.003136
2025-04-02,AFRM,0.049220
2025-04-02,AMZN,0.019982
2025-04-02,GOOGL,-0.000191
2025-04-02,META,-0.003532
2025-04-02,MSFT,-0.000131
2025-04-02,NVDA,0.002451
2025-04-02,PLTR,0.032711
2025-04-02,RIVN,-0.059488
2025-04-02,SOFI,0.033585
2025-04-02,TSLA,0.053267
2025-04-02,UPST,0.035435
2025-04-03,AAPL,-0.092456
2025-04-03,AFRM,-0.185131
2025-04-03,AMZN,-0.089791
2025-04-03,GOOGL,-0.040244
2025-04-03,META,-0.089583
2025-04-03,MSFT,-0.023630
2025-04-03,NVDA,-0.078066
2025-04-03,PLTR,-0.044025
2025-04-03,RIVN,-0.076861
2025-04-03,SOFI,-0.135662
2025-04-03,TSLA,-0.054746
2025-04-03,UPST,-0.187697
2025-04-04,AAPL,-0.072887
2025-04-04,AFRM,-0.081213
2025-04-04,AMZN,-0.041534
2025-04-04,GOOGL,-0.033970
2025-04-04,META,-0.050581
2025-04-04,MSFT,-0.035566
2025-04-04,NVDA,-0.073576
2025-04-04,PLTR,-0.114713
2025-04-04,RIVN,-0.027754
2025-04-04,SOFI,-0.100564
2025-04-04,TSLA,-0.104198
2025-04-04,UPST,-0.100543
2025-04-07,AAPL,-0.036734
2025-04-07,AFRM,0.050909
2025-04-07,AMZN,0.024912
2025-04-07,GOOGL,0.007898
2025-04-07,META,0.022824
2025-04-07,MSFT,-0.005502
2025-04-07,NVDA,0.035309
2025-04-07,PLTR,0.051750
2025-04-07,RIVN,0.000000
2025-04-07,SOFI,0.030303
2025-04-07,TSLA,-0.025644
2025-04-07,UPST,0.085632
2025-04-08,AAPL,-0.049818
2025-04-08,AFRM,-0.029811
2025-04-08,AMZN,-0.026247
2025-04-08,GOOGL,-0.013969
