date,ticker,return
2025-02-13,000858,0.029836
2025-02-13,300750,0.023854
2025-02-13,600276,0.004500
2025-02-13,600519,0.015288
2025-02-13,601012,-0.008202
2025-02-13,601318,-0.001175
2025-02-14,000333,0.004852
2025-02-14,000858,-0.002129
2025-02-14,300750,0.031830
2025-02-14,600276,0.019265
2025-02-14,600519,0.006785
2025-02-14,601012,0.005725
2025-02-14,601318,0.013328
2025-02-17,000333,-0.006208
2025-02-17,000858,0.002438
2025-02-17,300750,-0.001149
2025-02-17,600276,-0.005275
2025-02-17,600519,-0.002292
2025-02-17,601012,0.014548
2025-02-17,601318,0.002708
2025-02-18,000333,-0.001943
2025-02-18,000858,-0.010262
2025-02-18,300750,0.005085
2025-02-18,600276,-0.009722
2025-02-18,600519,0.002297
2025-02-18,601012,-0.013092
2025-02-18,601318,-0.010224
2025-02-19,000333,-0.006259
2025-02-19,000858,0.006989
2025-02-19,300750,0.010267
2025-02-19,600276,-0.002454
2025-02-19,600519,0.010847
2025-02-19,601012,0.032849
2025-02-19,601318,0.002729
2025-02-20,000333,-0.003079
2025-02-20,000858,-0.004653
2025-02-20,300750,-0.012246
2025-02-20,600276,0.040036
2025-02-20,600519,-0.011402
2025-02-20,601012,-0.018960
2025-02-20,601318,-0.013022
2025-02-21,000333,-0.008985
2025-02-21,000858,0.004751
2025-02-21,300750,0.019800
2025-02-21,600276,0.038280
2025-02-21,600519,0.009640
2025-02-21,601012,0.006858
2025-02-21,601318,0.008271
2025-02-24,000333,0.004250
2025-02-24,000858,0.005949
2025-02-24,300750,-0.014698
2025-02-24,600276,-0.003935
2025-02-24,600519,-0.006142
2025-02-24,601012,0.013003
2025-02-24,601318,0.015625
2025-02-25,000333,-0.026238
2025-02-25,000858,-0.023882
2025-02-25,300750,-0.007440
2025-02-25,600276,-0.014972
2025-02-25,600519,-0.016950
2025-02-25,601012,0.005501
2025-02-25,601318,-0.019615
2025-02-26,000333,0.015790
2025-02-26,000858,0.008155
2025-02-26,300750,-0.003191
2025-02-26,600276,0.003800
2025-02-26,600519,0.004133
2025-02-26,601012,0.059574
2025-02-26,601318,0.012554
2025-02-27,000333,0.033657
2025-02-27,000858,0.022727
2025-02-27,300750,0.005137
2025-02-27,600276,0.007571
2025-02-27,600519,0.017500
2025-02-27,601012,-0.018933
2025-02-27,601318,0.000000
2025-02-28,000333,0.007864
2025-02-28,000858,-0.008814
2025-02-28,300750,-0.021111
2025-02-28,600276,-0.040701
2025-02-28,600519,0.010252
2025-02-28,601012,-0.022807
2025-02-28,601318,-0.024022
2025-03-03,000333,-0.028063
2025-03-03,000858,-0.005624
2025-03-03,300750,0.034922
2025-03-03,600276,-0.000870
2025-03-03,600519,-0.009175
2025-03-03,601012,0.017953
2025-03-03,601318,-0.000992
2025-03-04,000333,0.013662
2025-03-04,000858,-0.008331
2025-03-04,300750,-0.038497
2025-03-04,600276,-0.001307
2025-03-04,600519,-0.011372
2025-03-04,601012,0.024691
2025-03-04,601318,-0.004967
2025-03-05,000333,-0.003057
2025-03-05,000858,-0.008786
2025-03-05,300750,-0.007643
2025-03-05,600276,0.002617
2025-03-05,600519,-0.002544
